[Timestamp_micros,aout_speed_uint8,din_hall0,speed_measured_hz]
4447606,230,1,108.51
4447706,230,1,108.51
4447806,230,1,108.51
4447906,230,1,108.51
4448006,230,1,108.51
4448106,230,1,108.51
4448206,230,1,108.51
4448306,230,1,108.51
4448406,230,1,108.51
4448506,230,1,108.51
4448606,230,1,108.51
4448706,230,1,108.51
4448806,230,1,108.51
4448906,230,1,108.51
4449006,230,1,108.51
4449106,230,1,108.51
4449206,230,1,108.51
4449306,230,1,108.51
4449406,230,1,108.51
4449506,230,1,108.51
4449606,230,1,108.51
4449706,230,1,108.51
4449806,230,1,108.51
4449906,230,1,108.51
4450006,230,1,108.51
4450106,230,1,108.51
4450206,230,1,108.51
4450306,230,1,108.51
4450406,230,1,108.51
4450506,230,1,108.51
4450606,230,1,108.51
4450706,230,1,108.51
4450806,230,1,108.51
4450906,230,1,108.51
4451006,230,1,108.51
4451106,230,0,108.15
4451206,230,0,108.15
4451306,230,0,108.15
4451406,230,0,108.15
4451506,230,0,108.15
4451606,230,0,108.15
4451706,230,0,108.15
4451806,230,0,108.15
4451906,230,0,108.15
4452006,230,0,108.15
4452106,230,0,108.15
4452206,230,0,108.15
4452306,230,0,108.15
4452406,230,0,108.15
4452506,230,0,108.15
4452606,230,0,108.15
4452706,230,0,108.15
4452806,230,0,108.15
4452906,230,0,108.15
4453006,230,0,108.15
4453106,230,0,108.15
4453206,230,0,108.15
4453306,230,0,108.15
4453406,230,0,108.15
4453506,230,0,108.15
4453606,230,0,108.15
4453706,230,0,108.15
4453806,230,0,108.15
4453906,230,0,108.15
4454006,230,0,108.15
4454106,230,0,108.15
4454206,230,0,108.15
4454306,230,0,108.15
4454406,230,0,108.15
4454506,230,0,108.15
4454606,230,0,108.15
4454706,230,0,108.15
4454806,230,0,108.15
4454906,230,0,108.15
4455006,230,0,108.15
4455106,230,0,108.15
4455206,230,0,108.15
4455306,230,0,108.15
4455406,230,0,108.15
4455506,230,0,108.15
4455606,230,0,108.15
4455706,230,1,108.15
4455806,230,1,108.15
4455906,230,1,108.15
4456006,230,1,108.15
4456106,230,1,108.15
4456206,230,1,108.15
4456306,230,1,108.15
4456406,230,1,108.15
4456506,230,1,108.15
4456606,230,1,108.15
4456706,230,1,108.15
4456806,230,1,108.15
4456906,230,1,108.15
4457006,230,1,108.15
4457106,230,1,108.15
4457206,230,1,108.15
4457306,230,1,108.15
4457406,230,1,108.15
4457506,230,1,108.15
4457606,230,1,108.15
4457706,230,1,108.15
4457806,230,1,108.15
4457906,230,1,108.15
4458006,230,1,108.15
4458106,230,1,108.15
4458206,230,1,108.15
4458306,230,1,108.15
4458406,230,1,108.15
4458506,230,1,108.15
4458606,230,1,108.15
4458706,230,1,108.15
4458806,230,1,108.15
4458906,230,1,108.15
4459006,230,1,108.15
4459106,230,1,108.15
4459206,230,1,108.15
4459306,230,1,108.15
4459406,230,1,108.15
4459506,230,1,108.15
4459606,230,1,108.15
4459706,230,1,108.15
4459806,230,1,108.15
4459906,230,1,108.15
4460006,230,1,108.15
4460106,230,1,108.15
4460206,230,1,108.15
4460306,230,1,108.15
4460406,230,0,107.78
4460506,230,0,107.78
4460606,230,0,107.78
4460706,230,0,107.78
4460806,230,0,107.78
4460906,230,0,107.78
4461006,230,0,107.78
4461106,230,0,107.78
4461206,230,0,107.78
4461306,230,0,107.78
4461406,230,0,107.78
4461506,230,0,107.78
4461606,230,0,107.78
4461706,230,0,107.78
4461806,230,0,107.78
4461906,230,0,107.78
4462006,230,0,107.78
4462106,230,0,107.78
4462206,230,0,107.78
4462306,230,0,107.78
4462406,230,0,107.78
4462506,230,0,107.78
4462606,230,0,107.78
4462706,230,0,107.78
4462806,230,0,107.78
4462906,230,0,107.78
4463006,230,0,107.78
4463106,230,0,107.78
4463206,230,0,107.78
4463306,230,0,107.78
4463406,230,0,107.78
4463506,230,0,107.78
4463606,230,0,107.78
4463706,230,0,107.78
4463806,230,0,107.78
4463906,230,0,107.78
4464006,230,0,107.78
4464106,230,0,107.78
4464206,230,0,107.78
4464306,230,0,107.78
4464406,230,0,107.78
4464506,230,0,107.78
4464606,230,0,107.78
4464706,230,0,107.78
4464806,230,0,107.78
4464906,230,0,107.78
4465006,230,1,107.78
4465106,230,1,107.78
4465206,230,1,107.78
4465306,230,1,107.78
4465406,230,1,107.78
4465506,230,1,107.78
4465606,230,1,107.78
4465706,230,1,107.78
4465806,230,1,107.78
4465906,230,1,107.78
4466006,230,1,107.78
4466106,230,1,107.78
4466206,230,1,107.78
4466306,230,1,107.78
4466406,230,1,107.78
4466506,230,1,107.78
4466606,230,1,107.78
4466706,230,1,107.78
4466806,230,1,107.78
4466906,230,1,107.78
4467006,230,1,107.78
4467106,230,1,107.78
4467206,230,1,107.78
4467306,230,1,107.78
4467406,230,1,107.78
4467506,230,1,107.78
4467606,230,1,107.78
4467706,230,1,107.78
4467806,230,1,107.78
4467906,230,1,107.78
4468006,230,1,107.78
4468106,230,1,107.78
4468206,230,1,107.78
4468306,230,1,107.78
4468406,230,1,107.78
4468506,230,1,107.78
4468606,230,1,107.78
4468706,230,1,107.78
4468806,230,1,107.78
4468906,230,1,107.78
4469006,230,1,107.78
4469106,230,1,107.78
4469206,230,1,107.78
4469306,230,1,107.78
4469406,230,1,107.78
4469506,230,1,107.78
4469606,230,0,109.67
4469706,230,0,109.67
4469806,230,0,109.67
4469906,230,0,109.67
4470006,230,0,109.67
